chembl_id,smiles,mw,hbd,hba,logp,rotb,ar
CHEMBL63141,CCCc1ccc2c(c1)S(=O)(=O)c1cc(NC(C)=O)ccc1C2=O,343.40400000000005,1,4,2.9747000000000012,3,2
CHEMBL18824,NC[C@@H](O)c1ccc(O)c(O)c1,169.17999999999998,4,4,0.0898999999999999,2,1
CHEMBL306219,CCC(=O)OC(c1ccccc1)C1C2CN(C)CC1CN(C)C2,316.4450000000001,0,4,2.420300000000001,4,1
CHEMBL27387,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C[S+]([O-])C3,399.43100000000015,1,3,3.463300000000002,0,5
CHEMBL80653,COC(=O)CC[C@H](C(=O)NO)N(Cc1ccc2c(c1)OCO2)S(=O)(=O)c1ccc(OC)cc1,480.4950000000003,2,9,1.4420000000000004,10,2
CHEMBL61970,Nc1ncnc2c1ncn2C(CO)OC(CO)CSCCO,329.38200000000006,4,9,-0.9976000000000004,9,2
CHEMBL319365,O=C1C(=O)c2ccccc2C(O)=C1C1CCC1,228.24699999999993,1,3,2.521200000000001,1,1
CHEMBL292300,N=C(N)c1ccc(NC(=O)c2cccc(-c3ccccc3)c2O)cc1,331.37500000000006,4,3,3.595570000000002,4,3
CHEMBL290410,CSCN1c2ncccc2C(=O)N(C)c2cccnc21,286.36,0,5,2.5252000000000008,2,2
CHEMBL288443,CC(=O)N1CCc2c(sc(NC(=O)C3CC3)c2C(=O)c2cccc(Cl)c2)C1,402.90300000000013,1,4,3.885600000000003,4,2
CHEMBL22174,C=CC(=O)N(c1ccc2c(c1)N(C(C)=O)CC2)C1CCN(Cc2ccccc2)CC1,403.5260000000002,0,3,3.779200000000003,5,2
CHEMBL285883,COc1ccccc1CNC(=O)c1ccc2c(Br)nccc2n1,372.222,1,4,3.3309000000000015,4,3
CHEMBL55609,CN(C)c1ccc(-c2nc(N)nc(O)c2Br)cc1,309.167,2,5,2.2599,2,2
CHEMBL295652,COc1ccc(N)cc1,123.155,1,2,1.2774,1,1
CHEMBL428688,CC1(C)Oc2ccc(C#N)cc2C(NC(=O)c2ccc(O)cc2)[C@@H]1O,338.36300000000006,3,5,2.26688,2,2
CHEMBL319076,CN1CC[C@H](c2ccc(Cl)cc2)[C@@H](CC(=O)NC23CC4CC(CC(C4)C2)C3)C1,400.9940000000003,1,2,4.850400000000004,4,1
CHEMBL6835,COCc1c2ccoc2c(OC)c2oc(=O)ccc12,260.24499999999995,0,5,2.6942000000000013,3,3
CHEMBL86442,COC(=O)[C@]12CCCN1C(=O)[C@H](NC(=O)OCc1ccccc1)CC2,346.3830000000001,1,5,1.6093999999999988,4,1
CHEMBL440294,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,375.48800000000006,1,4,2.5944000000000003,7,1
CHEMBL75715,O=C(CC1=NCCN1)NC(c1ccccc1)C1CCCCC1,299.4180000000002,2,3,2.8160000000000007,5,1
CHEMBL17213,CN1CCC(OC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,352.3940000000001,1,5,3.0162000000000013,1,2
CHEMBL274370,COc1ccc(-c2c(C(=O)O)n(-c3ccc4c(c3)OCO4)c3ccc(OC)cc23)cc1,417.4170000000002,1,5,4.741600000000004,5,4
CHEMBL6451,COc1noc2c1CNCC2.Cl,190.63,1,4,0.7506999999999999,1,1
CHEMBL47922,Nc1cc(O)nc(S)n1,143.17100000000002,3,5,0.0531,0,1
CHEMBL101527,Nc1nc(O)c2c(n1)NCC(COC(=O)c1ccc(C3(C(F)(F)F)N=N3)cc1)N2,409.328,4,10,2.0082999999999993,4,2
CHEMBL290453,CCCCc1nc(Cl)c(COC(C)=O)n1Cc1ccc(NC(=O)c2ccccc2C(=O)O)cc1,483.95200000000017,2,5,4.941000000000003,10,3
CHEMBL58702,Cc1ccccc1N1CCN(CCCCN2CC(=O)N3CCCCC3C2=O)CC1,398.5510000000003,0,4,2.12052,6,1
CHEMBL442346,CCOC(=O)Cc1ncc2c(n1)-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,409.8480000000001,0,5,4.392700000000003,4,3
CHEMBL66494,O/N=C\c1ccc(-c2cncc(-c3ccc(/C=N/O)cc3)c2)cc1,317.348,2,5,4.031800000000002,4,3
CHEMBL33540,O=C(Nc1ncc[nH]1)c1cnc2c(C(F)(F)F)cccc2c1O,322.24600000000004,3,4,2.9346,2,3
CHEMBL45005,Cc1ccccc1C,106.168,0,0,2.30344,0,1
CHEMBL6235,Cn1cc(C2=C(c3cn(CCCCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,426.5200000000001,2,3,3.829200000000002,7,4
CHEMBL416897,CC(C)(C)OC(=O)c1ncn2c1CN(C(=O)N1CCOCC1)c1ccccc1-2,384.4360000000002,0,5,2.599800000000001,1,2
CHEMBL21554,CCCn1c(=O)c2c(nc(-c3ccc(C(=O)OC)cc3)n2C)n(CCC)c1=O,384.43600000000015,0,5,2.1703,6,3
CHEMBL11181,Cc1nc(N)ccc1CNC(=O)Cn1c(C)cc2c(c1=O)NC(=O)[C@](C)(CC(C)C)C2,425.53300000000024,3,5,2.3057399999999992,6,2
CHEMBL93629,NS(=O)(=O)c1ccc(Nc2nccc(-c3ccccn3)n2)cc1,327.369,2,6,1.9296,4,3
CHEMBL94898,CC(C#CC[N+](C)(C)C)N(C)C(=O)Nc1cccc(Cl)c1,308.83299999999997,1,1,2.9018000000000006,3,1
CHEMBL412905,Cn1[nH]c(=O)c2ccccc21,148.16499999999996,1,1,0.8666000000000003,0,2
CHEMBL441036,O=C(O)Cc1ccccc1Oc1ccc(Cl)c(O)c1Cl,313.13599999999997,2,3,4.118400000000002,4,2
CHEMBL49381,CC[C@H]1COc2c(-c3cc(C)nc(C)c3)c(F)cc3c(=O)c(C(=O)O)cn1c23,382.39100000000013,1,4,3.8611400000000016,3,3
CHEMBL445106,COc1cc(Br)c2c3c1C[C@H](N)C[C@@H]3CO2,284.153,1,3,2.2072000000000003,1,1
CHEMBL290217,CN1C[C@H](CO)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,256.349,2,2,2.1201999999999996,1,2
CHEMBL65003,CC(=O)NCCc1cccc(F)c1,181.21,1,1,1.5043000000000002,3,1
CHEMBL24031,CN(C)CC[C@@H]1CN(C)C(=S)c2cccnc2O1,265.382,0,4,1.4016,3,1
CHEMBL96782,COc1ccc(CC2NCCc3c2[nH]c2c(C)c(C)ccc32)cc1OC,350.46200000000005,2,3,4.231440000000004,4,3
CHEMBL290583,COC(=O)Nc1ccc(Cl)c(-c2nc3cc(Cl)ccc3n2C)c1,350.20500000000004,1,3,4.725400000000002,2,3
CHEMBL13283,Cc1c(O)n(Cc2ccc(F)cc2)c2nc3c(c(=O)n(C)c(=O)n3C)n2c1=O,385.35500000000013,1,5,0.2480199999999996,2,4
CHEMBL13299,COC(=O)c1ccccc1OCC(O)CNCCNC(=O)Nc1ccccc1,387.436,4,6,1.624199999999999,10,2
CHEMBL299952,Nc1nc(O)c2[nH]cc(CC3CCCCC3)c2n1,246.3139999999999,3,4,2.3685,2,2
CHEMBL7567,COc1cccc(N(C)c2ccc(NC(=O)C3CC3)cc2)c1,296.37,1,3,3.811600000000002,5,2
CHEMBL22123,CC(=O)NC[C@@H]1OC(=O)N2c3ccc(-c4ccncc4)cc3C[C@@H]12,323.3520000000001,1,4,2.1346,3,2
CHEMBL25611,COc1ccc(CCC(=O)N2CCC(N3C(=O)OCc4ccccc43)CC2)c(OC)c1,424.49700000000024,0,5,3.784200000000003,6,2
CHEMBL446153,COc1ccc2c(c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,369.41700000000014,1,5,2.8630000000000013,4,2
CHEMBL39520,CO/N=C(/C(=O)N[C@H]1CN(c2c([O-])c(=O)c2=O)C1=O)c1csc(N)n1.[K+],403.417,2,10,-5.7189999999999985,5,2
CHEMBL26862,O=C(O)C1(O)CCC(O)C(CP(=O)(O)O)C1,254.175,5,4,-0.8592,3,0
CHEMBL52097,CNC(=O)N1c2ccccc2-n2cnc(-c3noc(C4CC4)n3)c2C1(C)C,364.40900000000016,1,5,3.194200000000002,2,3
CHEMBL64977,O=C(O)CCC/C=C1/C[C@H]2C[C@@H](O)[C@H](/C=N/NC(=O)Nc3ccc([N+](=O)[O-])cc3)[C@H]2C1,430.4610000000002,4,6,3.290400000000001,8,1
CHEMBL15531,CCC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CCN1,359.4010000000001,2,4,2.3619000000000003,4,2
CHEMBL95387,CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1cccc(Cl)c1Cl)[C@@H](O)C(C)(C)O2,408.2810000000002,2,4,4.199000000000003,3,2
CHEMBL44916,Cc1csc(-c2cc(-c3ccc(C#N)cc3)c3n(c2=O)CCCc2ccncc2-3)n1,410.50200000000024,0,5,4.827100000000005,2,4
CHEMBL92729,COc1ccc(C)c(Nc2c(C#N)cnc3cc4c(cc23)ncn4CCN2CCOCC2)c1,442.5230000000003,1,7,3.849000000000003,6,4
CHEMBL74196,N=C(N)Nc1ccc(-c2ccc(NC(=N)N)cc2)cc1,268.324,6,2,1.9643399999999995,3,2
CHEMBL418253,CC(=O)N1CCc2c(sc(NC(=O)C3CC3)c2C(=O)c2ccccc2C)C1,382.4850000000001,1,4,3.5406200000000023,4,2
CHEMBL297706,NS(=O)(=O)c1cc(C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)O)ccc1Cl,372.7900000000001,4,5,0.1362000000000013,6,2
CHEMBL48760,CC(C)c1ccc(/C=C2/C(=O)Nc3ccccc32)cc1,263.34,1,1,4.302700000000002,2,2
CHEMBL90964,COP(=O)([O-])C(=O)[O-].[Na+].[Na+],183.995,0,5,-7.4625,2,0
CHEMBL278064,N#C/N=C1\N(CCCCCCOc2ccc(Cl)cc2)C(=O)CN1c1ccncc1,411.89300000000014,0,5,3.8600800000000026,9,2
CHEMBL67196,COc1ccc2[nH]c(Cc3ccc(Oc4ccccc4)cc3)nc2c1,330.38700000000006,1,3,4.954600000000004,5,4
CHEMBL70294,Nc1nc(N)c2ncn(OCC(CO)CCP(=O)(O)O)c2n1,332.257,5,8,-1.4044000000000003,7,2
CHEMBL98578,Cc1sc(C)c2c1CCc1cn(C)nc1-2,218.325,0,2,2.864040000000001,0,2
CHEMBL53335,NCC1OCc2cc(O)c(O)cc21,181.19099999999997,3,4,0.6277999999999997,1,1
CHEMBL303791,CN1C(=O)c2ccc(Cl)cc2C(CC(N)=O)C1=O,266.68399999999997,1,3,0.9112000000000002,2,1
CHEMBL60457,CC(=O)OCC[N+](C)(C)C.[I-],273.11400000000003,0,2,-2.740299999999996,3,0
CHEMBL35558,c1ccc(CN2CC3CCC(C3)C2)cc1,201.313,0,1,2.9185000000000016,2,1
CHEMBL79646,CCCOc1nc(SC)nc2c(Br)cnn12,303.185,0,5,2.3975,4,2
CHEMBL72443,CC(=O)NC1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,300.3550000000001,1,3,1.1148999999999996,3,1
CHEMBL301562,CCc1ccc([C@H]2C[C@H]3CCC(N3)C2C(=O)OC)cc1,273.376,1,3,2.646100000000001,3,1
CHEMBL326682,CN(C)c1ncnc2c1ncn2C1CCCCCC1,259.35699999999997,0,4,2.787600000000001,2,2
CHEMBL276073,CCCCCCC(C(C)O)n1cnc(C(=N)N)c1,252.362,3,3,2.05947,8,1
CHEMBL310944,COc1ccc(S(=O)(=O)Nc2onc(C)c2C)cc1OC,312.34700000000004,1,6,2.10944,5,2
CHEMBL47909,CCO/C(O)=C1\C(COCCNC)=NC(C)=C(C(=O)OC)C1c1ccccc1Cl,422.9090000000001,2,7,3.367300000000002,9,1
CHEMBL49827,Cc1cnc2[nH]c(-c3cccc(Cl)c3)cc(=O)c2c1,270.719,1,2,3.5519200000000017,1,3
CHEMBL39932,Cn1c(=O)c2c(cc(-c3ccc4ccccc4c3)n2O)n(C)c1=O,321.33600000000007,1,3,2.0961999999999996,1,4
CHEMBL294126,CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC,327.35900000000015,1,5,4.309900000000003,6,3
CHEMBL106145,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(OCC(=O)O)cccc12,467.5030000000002,3,7,3.975100000000002,8,4
CHEMBL29080,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3ccc(O)cc3)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,491.4960000000003,3,9,3.931600000000002,5,3
CHEMBL23693,O=c1oc2ncccc2n1CCCCCN1CCN(c2ccc(F)cc2)CC1,384.455,0,5,3.121100000000002,7,3
CHEMBL65495,S=c1[nH]ccn1Cc1ccc(Cl)c(Cl)c1,259.161,1,1,3.9007900000000015,2,2
CHEMBL109397,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccc(Cl)c2)cc1)N1CCCCC1,437.9930000000002,3,4,3.348300000000002,9,2
CHEMBL31411,CCOC(=O)CCNCC(O)COc1ccc(Cl)cc1,301.77,2,5,1.6224999999999996,9,1
CHEMBL58121,COc1cc2c(cc1OC)[C@H]1C[C@@](O)(C(C)(C)C)[C@H](CC(C)C)CN1CC2,375.55300000000017,1,4,4.446200000000005,4,1
CHEMBL66062,N[C@@H](Cc1ccc(OC(C(=O)O)C(=O)O)cc1)C(=O)O,283.236,4,5,-0.4423999999999997,7,1
CHEMBL289659,O=C1NC(=O)/C(=C\c2c(Cl)cccc2Cl)N1,257.07599999999996,2,2,2.1737,1,1
CHEMBL306651,O=C1Nc2ccccc2C2=NC(CN3CCN(C(c4ccccc4)c4ccc(Cl)cc4)CC3)CN12,486.0190000000002,1,4,4.723500000000005,5,3
CHEMBL105646,CCCN1CCOC(c2cccc(Cl)c2)C1,239.746,0,2,3.123300000000002,3,1
CHEMBL330000,COCCCNc1nc(Cl)nc2c1ncn2C,255.70900000000003,1,5,1.4650999999999998,5,2
CHEMBL59168,Cc1cccc(CSc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,388.4490000000001,3,8,1.0385199999999997,5,3
CHEMBL41688,CCOC(=O)CCN1C(=O)Cc2ccccc2C1=O,261.277,0,4,1.1646999999999998,4,1
CHEMBL93190,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4ccc(Cl)nc4c3)C2=O)c1,457.94300000000015,3,5,2.2516700000000007,6,3
CHEMBL316191,CN1CCN(Cc2cccc(C(=O)OCn3ncc4c(=O)[nH]cnc43)c2)CC1,382.42400000000015,1,7,0.6814999999999996,5,3
CHEMBL77871,CN(C)c1ccc(C2Nc3ccc(Cl)cc3S(=O)(=O)N2)cc1,337.832,2,4,2.808600000000001,2,2
CHEMBL100992,COC(=O)Cn1cc(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)cn1,405.3710000000001,4,11,-1.943499999999999,5,3
CHEMBL281369,CC(=O)N1CCN(C(=O)/C=C/c2ccc(Sc3ccc4cc[nH]c4c3)c(Cl)c2)CC1,439.9680000000002,1,3,4.6764000000000046,4,3
CHEMBL275460,Cc1cccc(Cl)c1NN=C1CCC(C)n2c1ncc(C(=O)O)c2=O,360.8010000000001,2,5,3.07432,3,2
CHEMBL104530,CCOc1ccc(C(=O)N2CCC(N3C(=O)OCc4ccccc43)CC2)c(OC)c1,410.47000000000014,0,5,3.8553000000000033,5,2
CHEMBL20085,CCCC(=O)N(Cc1ccc(C#N)cc1)c1c(NC(C)C(C)(C)C)c(=O)c1=O,381.4760000000002,1,5,3.334080000000002,7,2
CHEMBL288961,Cc1noc(CCCc2ccc3[nH]cc(CCN)c3c2)n1,284.363,2,4,2.53582,6,3
CHEMBL82456,Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cc(C(=N)N)cc(O)c2O)c1F,458.42100000000016,4,7,3.649890000000001,6,3
CHEMBL27998,CC(=O)Oc1ccc2[nH]cc(C3=CCN(C)CC3)c2c1,270.332,1,3,2.812100000000001,2,2
CHEMBL304124,c1ccc2c(c1)nnn2Cc1nc2ccccc2n1CCN1CCCC1,346.4380000000003,0,4,2.9251000000000005,5,4
CHEMBL282199,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,352.5000000000001,1,4,2.667300000000001,5,1
CHEMBL295484,Cc1nc(C)c(-c2ccnc(Nc3ccc(N(C)C)c([N+](=O)[O-])c3)n2)s1,370.4380000000001,1,8,3.9347400000000023,5,3
CHEMBL277111,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(-c3cccnc3)nc1)CC2,414.3870000000001,1,4,4.765600000000004,3,3
CHEMBL84857,O=C1NC(=O)C(Cc2ccc(OCCc3coc(-c4ccccc4)n3)cc2)S1,394.452,1,6,3.8572000000000033,7,3
CHEMBL84966,NC1CCCCCN(CC(=O)O)C1=O,200.238,2,3,-0.1991000000000003,2,0
CHEMBL87378,CCCC1CCC(c2ccc(-c3ccccc3-c3nn[nH]n3)cc2)n2c(O)nnc21,401.4740000000001,2,6,4.097700000000004,5,4
CHEMBL323049,COc1ccnc2c1C(=O)c1c(-c3ccccc3NC(=O)C(F)(F)F)ccnc1C2=O,427.33800000000014,1,6,3.4284000000000017,3,3
CHEMBL102726,c1ccc(CNc2ncnc3ccccc23)cc1,235.29,1,3,3.241900000000001,3,3
CHEMBL288685,N/C(=N/Cc1ccc([N+](=O)[O-])cc1)NO,210.193,3,4,0.3882999999999997,3,1
CHEMBL298318,C/N=C(/S)[C@@]1(c2cccnc2)CCCC[C@@H]1CCNS(=O)(=O)c1ccccc1,417.6000000000001,2,4,3.8363000000000023,7,2
CHEMBL25155,N/C(=C\C(=O)c1ccc(F)cc1)C(=O)O,209.176,2,3,0.9356000000000002,3,1
CHEMBL293752,CC[C@@H]1CN2CCc3c([nH]c4cccc(OC(C)=O)c34)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,426.51300000000026,1,6,3.741800000000003,5,2
CHEMBL311164,CCCn1c(=O)c2nc(-c3ccc(OCOC(=O)NCCN)cc3)[nH]c2n(CCC)c1=O,444.49200000000025,3,7,1.3945,10,3
CHEMBL281359,O=C(Cn1c(C2CCNCC2)nc2cc(Cl)c(Cl)cc21)NNC(=O)Nc1ccccc1,461.35300000000007,4,4,3.663000000000001,4,3
CHEMBL60324,C[C@@H]1CCCO[C@@]12CC[C@H](C)[C@@H](COCc1ccccc1)O2,304.43,0,3,4.161100000000004,4,1
CHEMBL14231,Cc1cc([N+](=O)[O-])ccc1Cn1ccnc1,217.228,0,3,2.14802,3,2
CHEMBL285215,C=C(CN(C)C)C(=O)c1ccc(Cl)cc1,223.703,0,2,2.640500000000001,4,1
CHEMBL79013,COC[C@H](Cc1ccccc1)NC(=O)c1c(C)n(CCN2CCOCC2)c2c(OC)cccc12,465.5940000000004,1,5,3.2780200000000015,10,3
CHEMBL82031,Cc1cc(CCCOc2c(C)cc(-c3noc(S)n3)cc2C)on1,345.42400000000004,1,7,3.950160000000003,6,3
CHEMBL288769,Cc1cccc2c1OP(=O)(OCC1CCC(n3cnc4c(O)ncnc43)O1)OC2,418.3460000000001,1,9,3.2518200000000004,4,3
CHEMBL300689,CC1CN(C)CCC12COc1c(O)cccc12,233.311,1,3,1.994,0,1
CHEMBL43105,N=C(N)c1cccc(Oc2ccccc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,486.55300000000017,4,5,4.329670000000002,7,4
CHEMBL108615,NC(Cc1ccc(O)cc1)C(=O)O,181.19099999999997,3,3,0.3466,3,1
CHEMBL70811,S=C(NCCCCCc1c[nH]cn1)NCc1ccccc1,302.44700000000006,3,2,2.7868000000000013,8,2
CHEMBL47696,COc1cc(CC(C)N)ccc1C,179.263,1,2,1.89332,3,1
CHEMBL79166,CN1CCC[C@@H]1Cc1c[nH]c2ccc(-n3cnc4ccccc43)cc12,330.43500000000006,1,2,4.143500000000003,3,4
CHEMBL15152,C/N=C(\NC#N)NCCSCn1nc(-c2ccc(Cl)cc2)ccc1=O,376.8730000000001,2,5,1.90048,6,2
CHEMBL99039,CC1(C)N=C(N)N=C(N)N1c1ccc(CCCCc2ccccc2)cc1,349.482,2,5,3.4375000000000018,6,2
CHEMBL277193,N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,437.4590000000002,2,4,1.6475999999999995,5,1
CHEMBL27217,CCOc1ccc(OCC(=O)CSCCC(=O)O)cc1,298.35999999999996,1,5,2.2411000000000003,10,1
CHEMBL308828,CN1C(=O)c2[nH]c(CC3CCCCC3)nc2N2C1=N[C@@H]1CCC[C@@H]12,327.4320000000001,1,4,2.715200000000001,2,1
CHEMBL69273,CCCN1CCC2c3c(cccc3C(N)=O)CC[C@@H]21,258.36499999999995,1,2,2.2996000000000008,3,1
CHEMBL95248,COc1ccccc1N(C(=O)c1ccco1)C1CCN(CCc2ccccc2)CC1C,418.5370000000002,0,4,4.888100000000005,7,3
CHEMBL74843,CC(O)CN(C(=O)NCCCl)C1CCCCC1,262.78099999999995,2,2,1.9503,5,0
CHEMBL89166,O=c1oc2ccccc2c(O)c1SCCOc1ccccc1,314.36199999999997,1,5,3.6697000000000024,5,3
CHEMBL41818,NCCc1cc(O)c(O)cc1F,171.17099999999996,3,3,0.7380999999999998,2,1
CHEMBL50628,COC(=O)[C@H](c1ccc(C)cc1)[C@@H]1CCCN1.Cl,269.772,1,3,2.4254200000000004,3,1
CHEMBL441739,COc1ccc(/C=C(/C#N)c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-],370.3610000000001,0,7,3.693380000000003,7,2
CHEMBL86049,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(=O)NCc3ccccc3)CS(=O)(=O)C12,466.51200000000017,1,8,1.1202999999999994,6,1
CHEMBL37500,COc1cccc(-c2noc(C3CN4CCC3CC4)n2)c1,285.347,0,5,2.5544,3,2
CHEMBL45648,Nc1ccc(Cc2ccc(OCc3ccccc3)cc2)cc1,289.378,1,2,4.438600000000003,5,3
CHEMBL315543,Oc1nc(NCC2CCCCC2)nc2ccc(I)cc12,383.233,2,4,3.9322000000000026,3,2
CHEMBL320585,CC1(C)OC(=O)C(Oc2ccc(Cl)cn2)=C1c1ccc(S(C)(=O)=O)cc1,393.8480000000001,0,6,3.264000000000002,4,2
CHEMBL30971,CCC(C)C(N)C(=O)N1CCN(CCNc2ccnc3cc(Cl)ccc23)CC1,403.95800000000014,2,5,2.817700000000001,7,2
CHEMBL71909,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ncnc2[C@H]1CN1CCCC1,394.3060000000002,0,4,2.806700000000001,4,2
CHEMBL79192,Cc1ccc(S(=O)(=O)NC(=O)Nc2ccccc2)cc1,290.34400000000005,2,3,2.505420000000001,3,2
CHEMBL276555,Cc1cccc(S(=O)(=O)N[C@@H](CNC(=O)C[C@H]2CC(c3ccc(C(=N)N)cc3)=NO2)C(=O)O)c1.O=C(O)C(F)(F)F,601.5600000000004,6,8,1.343390000000001,10,2
CHEMBL22923,C[C@@H]1OC(=O)C[C@H]1C/C=C/[C@H]1CCCCN1C,237.34299999999993,0,3,2.3686000000000007,3,0
CHEMBL294447,Cc1ccc2[nH]c(C(=O)NCCCCCCC(=O)NO)cc2c1,317.38899999999995,4,3,2.66202,8,2
CHEMBL288808,COc1ccc(C(=O)Nc2ccncc2)c2cccnc12,279.29900000000004,1,4,2.8907000000000007,3,3
CHEMBL19977,O=C(O)C(=O)CC(=O)c1cc(OCc2ccccc2)cc(OCc2ccccc2)c1,404.4180000000001,1,5,4.071100000000003,10,3
CHEMBL317797,C/C=C/COc1cc(NC(=S)c2ccoc2C)ccc1Cl,321.82900000000006,1,3,4.983920000000003,5,2
CHEMBL110251,CC(Cc1cnc2nc(N)nc(N)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,452.47100000000023,5,8,1.5831999999999995,9,3
CHEMBL23425,Cc1ccc(SCc2cnc3nc(N)nc(N)c3n2)cc1,298.37500000000006,2,7,2.184919999999999,3,3
CHEMBL310086,CCCC(=O)OC[C@H](C)[C@H]1CN(C(=O)CCC)C1=O,269.34099999999995,0,4,1.7509,7,0
CHEMBL43956,CC1(C)COC(Cn2ccnc2)(c2ccc3c(c2)Cc2ccccc2-3)OC1,360.4570000000001,0,3,4.380300000000004,3,3
CHEMBL420979,Cc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1,289.38200000000006,2,1,4.6312900000000035,2,3
CHEMBL103644,CCOC(=O)C(=O)Nc1nc2ncn(C)c(=S)n2n1,282.285,1,7,-0.3061100000000003,2,2
CHEMBL322671,COC(=O)[C@H]1OC(CO)C(O)C(O)C1O,222.19300000000004,4,7,-2.9981999999999993,2,0
CHEMBL24309,O=C(N[C@@H](Cc1ccccc1)C(=O)C(F)(F)F)c1ccccc1,321.298,1,2,3.159100000000002,5,2
CHEMBL50027,Clc1ncc2ncnc(Nc3ccccc3)c2n1,257.684,1,5,2.8168000000000006,2,3
CHEMBL295647,NC(=O)[C@@H]1c2ccc(Cl)cc2N[C@H]1C(=O)O,240.646,3,3,0.7875999999999999,2,1
CHEMBL70367,CC12CCC3C(C(=O)C=C4CCCCC43C)C1CCC2=O,286.41499999999996,0,2,4.087400000000003,0,0
CHEMBL441775,O=S1(=O)N=C(NCc2ccccc2)Nc2ncccc21,288.33200000000005,2,5,1.3416,2,2
CHEMBL98507,C[C@H]1CN(CCCc2cccs2)CC[C@@]1(C)c1cccc(O)c1,329.509,1,3,4.686000000000005,5,2
CHEMBL19942,CNc1ccc(C(=O)NC(C)c2ccccc2)cc1,254.33300000000003,2,2,3.2193000000000014,4,2
CHEMBL7601,C=CCc1cc2c(c(C)c1O)CCO2,190.24199999999993,1,2,2.364020000000001,2,1
CHEMBL305885,O=C(O)C1(c2ccc3c(c2)OC[C@H](Cc2ccccc2)[C@H]3O)CCCC1,352.4300000000002,2,3,3.867700000000004,4,2
CHEMBL13961,CCCNCc1cc(Cl)cc(Cl)c1.Cl,254.588,1,1,3.9148000000000023,4,1
CHEMBL310631,Cc1cc(N)ccc1-c1ccccc1,183.254,1,1,3.244220000000001,1,2
CHEMBL78727,CCc1ccc(S(=O)(=O)NC(=O)Nc2ccc(Cl)cc2)cc1,338.81600000000003,2,3,3.4128000000000016,4,2
CHEMBL11673,C=CCN(C)S(=O)(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl,356.79100000000005,1,5,0.3807000000000003,5,2
CHEMBL79996,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)N3CCOCC3)c2)c1F,468.4600000000003,2,6,4.009290000000002,6,3
CHEMBL41959,COC(=O)C1(c2ccccc2)CCN(CCNC(=O)CCc2ccc([N+](=O)[O-])cc2)CC1,439.5120000000003,1,6,2.850400000000002,9,2
CHEMBL14429,CCC(=O)O[C@@]1(c2ccccc2)CCN(C)C[C@@H]1C,261.36499999999995,0,3,2.806700000000001,3,1
CHEMBL12620,Cc1ncc(CCN)[nH]1,125.175,2,2,0.2193199999999999,2,1
CHEMBL63365,COc1ccccc1CNC(=O)c1nn(CCN2CCOCC2)c2c(OC)cccc12,424.50100000000026,1,6,2.3157000000000005,8,3
CHEMBL300443,Fc1ccc2[nH]c3c(c2c1)CN(CCc1ccncc1)CC3,295.36100000000005,1,2,3.3028000000000013,3,3
CHEMBL85416,CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2C)n(CC)c1=O,355.5260000000001,0,3,4.790280000000004,7,2
